,loc_pred,gt_error_loc
8129,0,0
8130,0,67
8131,0,0
8132,12,12
8133,0,0
8134,24,24
8135,0,0
8136,18,18
8137,0,0
8138,33,33
8139,0,0
8140,37,37
8141,0,0
8142,22,22
8143,0,0
8144,0,87
8145,0,0
8146,0,11
8147,0,0
8148,12,12
8149,0,0
8150,0,18
8151,0,0
8152,35,31
8153,0,0
8154,59,59
8155,0,0
8156,0,51
8157,0,0
8158,58,58
8159,0,0
8160,20,20
8161,0,0
8162,52,52
8163,0,0
8164,23,23
8165,0,0
8166,52,52
8167,0,0
8168,65,65
8169,0,0
8170,0,72
8171,0,0
8172,101,101
8173,0,0
8174,32,32
8175,0,0
8176,17,17
8177,0,0
8178,22,22
8179,0,0
8180,70,70
8181,0,0
8182,87,87
8183,0,0
8184,40,40
8185,0,0
8186,23,23
8187,0,0
8188,17,17
8189,0,0
8190,20,20
8191,0,0
8192,20,20
8193,0,0
8194,17,17
8195,0,0
8196,84,84
8197,0,0
8198,17,17
8199,0,0
8200,0,33
8201,0,0
8202,78,78
8203,0,0
8204,49,49
8205,0,0
8206,19,19
8207,0,0
8208,13,13
8209,0,0
8210,26,26
8211,0,0
8212,37,37
8213,0,0
8214,42,42
8215,0,0
8216,13,13
8217,0,0
8218,22,22
8219,0,0
8220,10,10
8221,0,0
8222,24,24
8223,0,0
8224,29,29
8225,0,0
8226,38,38
8227,0,0
8228,45,45
8229,0,0
8230,38,38
8231,0,0
8232,29,29
8233,0,0
8234,10,10
8235,0,0
8236,0,0
8237,14,14
8238,0,0
8239,43,43
8240,0,0
8241,0,35
8242,0,0
8243,265,265
8244,0,0
8245,46,46
8246,0,0
8247,90,90
8248,0,0
8249,46,46
8250,0,0
8251,23,23
8252,0,0
8253,19,19
8254,0,0
8255,0,14
8256,0,0
8257,52,52
8258,0,0
8259,19,19
8260,0,0
8261,0,29
8262,0,0
8263,86,86
8264,0,0
8265,284,284
8266,0,0
8267,103,103
8268,0,0
8269,69,69
8270,0,0
8271,0,324
8272,0,0
8273,19,19
8274,0,0
8275,48,48
8276,0,0
8277,55,55
8278,0,0
8279,45,45
8280,0,0
8281,34,34
8282,0,0
8283,0,138
8284,0,0
8285,67,67
8286,0,0
8287,129,129
8288,0,0
8289,98,98
8290,0,0
8291,22,22
8292,0,0
8293,99,99
8294,0,0
8295,226,226
8296,0,0
8297,23,23
8298,0,0
8299,68,68
8300,0,0
8301,177,177
8302,0,0
8303,49,49
8304,0,0
8305,92,92
8306,0,0
8307,43,43
8308,0,0
8309,26,26
8310,0,0
8311,21,15
8312,0,0
8313,0,50
8314,0,0
8315,0,116
8316,0,0
8317,0,159
8318,0,0
8319,63,63
8320,0,0
8321,47,47
8322,0,0
8323,20,14
8324,0,0
8325,172,172
8326,0,0
8327,171,171
8328,0,0
8329,0,140
8330,0,0
8331,26,21
8332,0,0
8333,0,68
8334,0,0
8335,33,33
8336,0,0
8337,61,61
8338,0,0
8339,155,155
8340,0,0
8341,86,86
8342,0,0
8343,106,106
8344,0,0
8345,16,16
8346,0,0
8347,13,13
8348,0,0
8349,13,13
8350,0,0
8351,17,17
8352,0,0
8353,13,13
8354,0,0
8355,13,13
8356,0,0
8357,13,13
8358,0,0
8359,143,143
8360,0,0
8361,72,72
8362,0,0
8363,86,86
8364,0,0
8365,73,73
8366,0,0
8367,68,68
8368,0,0
8369,95,95
8370,0,0
8371,177,177
8372,0,0
8373,0,15
8374,0,0
8375,16,16
8376,0,0
8377,124,124
8378,0,0
8379,32,32
8380,0,0
8381,18,18
8382,0,0
8383,0,51
8384,0,0
8385,110,110
8386,0,0
8387,84,84
8388,0,0
8389,41,41
8390,0,0
8391,77,77
8392,0,0
8393,67,25
8394,67,0
8395,0,18
8396,0,0
8397,70,70
8398,0,0
8399,0,99
8400,0,0
8401,122,122
8402,0,0
8403,17,17
8404,0,0
8405,20,20
8406,0,0
8407,20,20
8408,0,0
8409,45,45
8410,0,0
8411,51,51
8412,0,0
8413,55,34
8414,0,0
8415,0,70
8416,0,0
8417,25,25
8418,0,0
8419,14,14
8420,0,0
8421,63,63
8422,0,0
8423,17,17
8424,0,0
8425,40,40
8426,0,0
8427,25,25
8428,0,0
8429,63,63
8430,0,0
8431,84,84
8432,0,0
8433,51,38
8434,0,0
8435,0,157
8436,0,0
8437,31,31
8438,0,0
8439,0,10
8440,0,0
8441,24,24
8442,0,0
8443,28,28
8444,0,0
8445,53,53
8446,0,0
8447,63,63
8448,0,0
8449,21,21
8450,0,0
8451,0,56
8452,0,0
8453,42,42
8454,0,0
8455,41,41
8456,0,0
8457,52,52
8458,0,0
8459,121,121
8460,0,0
8461,19,19
8462,0,0
8463,38,38
8464,0,0
8465,119,119
8466,0,0
8467,39,31
8468,0,0
8469,35,35
8470,0,0
8471,95,95
8472,0,0
8473,72,72
8474,0,0
8475,0,83
8476,0,0
8477,0,34
8478,0,0
8479,45,45
8480,0,0
8481,0,29
8482,0,0
8483,53,53
8484,0,0
8485,60,60
8486,0,0
8487,25,25
8488,0,0
8489,189,189
8490,0,0
8491,0,195
8492,0,0
8493,27,27
8494,0,0
8495,41,41
8496,0,0
8497,216,216
8498,0,0
8499,48,48
8500,0,0
8501,26,26
8502,0,0
8503,25,25
8504,0,0
8505,180,167
8506,0,0
8507,59,59
8508,0,0
8509,50,50
8510,0,0
8511,53,53
8512,0,0
8513,44,44
8514,0,0
8515,87,87
8516,0,0
8517,143,139
8518,0,0
8519,152,152
8520,0,0
8521,169,169
8522,0,0
8523,43,43
8524,0,0
8525,35,35
8526,0,0
8527,56,56
8528,0,0
8529,25,25
8530,0,0
8531,28,28
8532,0,0
8533,0,40
8534,0,0
8535,171,171
8536,0,0
8537,70,70
8538,0,0
8539,94,94
8540,0,0
8541,35,35
8542,0,0
8543,60,60
8544,0,0
8545,19,19
8546,0,0
8547,17,17
8548,0,0
8549,15,15
8550,0,0
8551,50,50
8552,0,0
8553,109,109
8554,0,0
8555,121,121
8556,0,0
8557,0,77
8558,0,0
8559,20,20
8560,0,0
8561,22,22
8562,0,0
8563,189,189
8564,0,0
8565,47,47
8566,0,0
8567,46,46
8568,0,0
8569,27,27
8570,0,0
8571,75,54
8572,0,0
8573,18,18
8574,0,0
8575,0,16
8576,0,0
8577,18,18
8578,0,0
8579,18,18
8580,0,0
8581,27,27
8582,0,0
8583,18,18
8584,0,0
8585,18,18
8586,0,0
8587,30,30
8588,0,0
8589,18,18
8590,0,0
8591,0,18
8592,0,0
8593,18,18
8594,0,0
8595,0,18
8596,0,0
8597,0,18
8598,0,0
8599,0,18
8600,0,0
8601,0,18
8602,0,0
8603,0,18
8604,0,0
8605,18,18
8606,0,0
8607,30,30
8608,0,0
8609,0,20
8610,0,0
8611,0,20
8612,0,0
8613,9,9
8614,0,0
8615,9,9
8616,0,0
8617,0,20
8618,0,0
8619,9,9
8620,0,0
8621,9,9
8622,0,0
8623,27,27
8624,0,0
8625,20,20
8626,0,0
8627,9,9
8628,0,0
8629,80,80
8630,0,0
8631,53,53
8632,0,0
8633,0,0
8634,37,37
8635,0,0
8636,47,47
8637,0,0
8638,13,13
8639,0,0
8640,80,80
8641,0,0
8642,94,94
8643,0,0
8644,13,13
8645,0,0
8646,0,240
8647,0,0
8648,0,0
8649,0,0
8650,41,41
8651,0,0
8652,153,153
8653,0,0
8654,0,34
8655,0,0
8656,190,190
8657,0,0
8658,17,17
8659,0,0
8660,35,35
8661,0,0
8662,23,23
8663,0,0
8664,103,103
8665,96,0
8666,55,55
8667,0,0
8668,142,142
8669,0,0
8670,97,97
8671,0,0
8672,61,36
8673,0,0
8674,33,33
8675,0,0
8676,88,88
8677,63,0
8678,67,137
8679,67,0
8680,66,66
8681,0,0
8682,66,76
8683,66,0
8684,75,75
8685,0,0
8686,0,96
8687,96,0
8688,31,31
8689,0,0
8690,0,117
8691,0,0
8692,72,72
8693,65,0
8694,101,99
8695,101,0
8696,53,53
8697,0,0
8698,65,65
8699,0,0
8700,11,11
8701,0,0
8702,24,24
8703,0,0
8704,71,71
8705,0,0
8706,9,9
8707,0,0
8708,16,16
8709,33,0
8710,21,21
8711,0,0
8712,0,24
8713,0,0
8714,0,39
8715,0,0
8716,0,89
8717,0,0
8718,14,14
8719,0,0
8720,14,14
8721,0,0
8722,86,86
8723,0,0
8724,17,17
8725,0,0
8726,17,17
8727,0,0
8728,21,21
8729,0,0
8730,24,24
8731,0,0
8732,0,18
8733,0,0
8734,18,26
8735,0,0
8736,20,20
8737,0,0
8738,21,21
8739,0,0
8740,149,149
8741,0,0
8742,0,20
8743,0,0
8744,28,24
8745,0,0
8746,43,43
8747,0,0
8748,59,59
8749,0,0
8750,19,15
8751,0,0
8752,17,17
8753,0,0
8754,36,36
8755,0,0
8756,0,50
8757,0,0
8758,27,27
8759,0,0
8760,73,73
8761,0,0
8762,18,18
8763,0,0
8764,33,33
8765,0,0
8766,19,19
8767,0,0
8768,58,58
8769,0,0
8770,27,27
8771,0,0
8772,0,84
8773,0,0
8774,92,92
8775,0,0
8776,25,25
8777,0,0
8778,23,23
8779,0,0
8780,0,0
8781,91,91
8782,0,0
8783,103,103
8784,0,0
8785,44,44
8786,0,0
8787,25,29
8788,29,0
8789,0,37
8790,0,0
8791,44,44
8792,0,0
8793,60,60
8794,0,0
8795,66,66
8796,0,0
8797,0,39
8798,0,0
8799,73,73
8800,0,0
8801,62,62
8802,0,0
8803,35,35
8804,0,0
8805,0,39
8806,0,0
8807,0,30
8808,0,0
8809,62,62
8810,0,0
8811,0,36
8812,0,0
8813,0,38
8814,0,0
8815,0,34
8816,0,0
8817,24,20
8818,0,0
8819,0,36
8820,0,0
8821,105,101
8822,0,0
8823,32,32
8824,0,0
8825,45,45
8826,0,0
8827,74,74
8828,0,0
8829,0,82
8830,0,0
8831,0,79
8832,0,0
8833,0,82
8834,0,0
8835,16,16
8836,0,0
8837,26,26
8838,0,0
8839,22,22
8840,0,0
8841,18,18
8842,0,0
8843,19,19
8844,0,0
8845,0,11
8846,0,0
8847,0,11
8848,0,0
8849,0,11
8850,0,0
8851,17,11
8852,0,0
8853,17,17
8854,0,0
8855,61,61
8856,0,0
8857,56,56
8858,0,0
8859,0,77
8860,0,0
8861,15,15
8862,0,0
8863,17,17
8864,0,0
8865,26,26
8866,13,0
8867,100,100
8868,0,0
8869,14,14
8870,0,0
8871,15,15
8872,0,0
8873,18,18
8874,0,0
8875,0,18
8876,0,0
8877,0,18
8878,0,0
8879,144,135
8880,0,0
8881,18,18
8882,0,0
8883,0,18
8884,0,0
8885,0,0
8886,22,22
8887,0,0
8888,52,52
8889,0,0
8890,24,24
8891,0,0
8892,13,9
8893,0,0
8894,13,13
8895,0,0
8896,9,9
8897,0,0
8898,0,12
8899,0,0
8900,9,9
8901,0,0
8902,0,96
8903,0,0
8904,78,78
8905,0,0
8906,120,120
8907,0,0
8908,0,9
8909,0,0
8910,0,16
8911,0,0
8912,28,28
8913,0,0
8914,24,24
8915,0,0
8916,15,15
8917,0,0
8918,13,13
8919,0,0
8920,13,9
8921,0,0
8922,18,18
8923,0,0
8924,28,11
8925,0,0
8926,105,105
8927,0,0
8928,13,13
8929,0,0
8930,47,47
8931,0,0
8932,0,22
8933,13,0
8934,0,26
8935,0,0
8936,51,51
8937,0,0
8938,21,21
8939,0,0
8940,19,19
8941,0,0
8942,63,63
8943,0,0
8944,126,126
8945,0,0
8946,14,14
8947,0,0
8948,0,78
8949,0,0
8950,12,12
8951,0,0
8952,90,90
8953,0,0
8954,59,59
8955,0,0
8956,19,19
8957,0,0
8958,20,20
8959,0,0
8960,31,31
8961,0,0
8962,0,0
8963,15,15
8964,0,0
8965,16,16
8966,0,0
8967,34,34
8968,0,0
8969,70,70
8970,0,0
8971,38,38
8972,0,0
8973,41,41
8974,0,0
8975,25,25
8976,0,0
8977,18,18
8978,0,0
8979,72,72
8980,0,0
8981,22,22
8982,0,0
8983,25,25
8984,0,0
8985,18,18
8986,0,0
8987,17,17
8988,0,0
8989,128,128
8990,0,0
8991,50,50
8992,0,0
8993,0,0
8994,80,80
8995,0,0
8996,23,23
8997,0,0
8998,0,149
8999,0,0
9000,181,181
9001,0,0
9002,22,22
9003,0,0
9004,37,37
9005,0,0
9006,73,73
9007,49,0
9008,39,39
9009,0,0
9010,0,48
9011,0,0
9012,26,26
9013,0,0
9014,46,46
9015,0,0
9016,55,55
9017,0,0
9018,22,22
9019,36,0
9020,36,36
9021,0,0
9022,53,53
9023,0,0
9024,139,139
9025,0,0
9026,21,21
9027,0,0
9028,114,75
9029,0,0
9030,0,59
9031,0,0
9032,0,0
9033,96,96
9034,0,0
9035,33,33
9036,0,0
9037,11,11
9038,0,0
9039,40,40
9040,0,0
9041,0,19
9042,0,0
9043,0,31
9044,0,0
9045,23,23
9046,0,0
9047,99,99
9048,0,0
9049,25,25
9050,0,0
9051,101,101
9052,0,0
9053,86,86
9054,0,0
9055,12,12
9056,0,0
9057,15,15
9058,0,0
9059,11,11
9060,0,0
9061,11,11
9062,0,0
9063,11,11
9064,0,0
9065,11,11
9066,0,0
9067,15,15
9068,0,0
9069,55,55
9070,0,0
9071,41,41
9072,0,0
9073,12,12
9074,0,0
9075,14,14
9076,0,0
9077,24,24
9078,0,0
9079,72,72
9080,0,0
9081,45,45
9082,0,0
9083,155,155
9084,0,0
9085,0,0
9086,0,0
9087,100,100
9088,0,0
9089,36,36
9090,0,0
9091,48,48
9092,0,0
9093,47,47
9094,0,0
9095,107,107
9096,0,0
9097,63,63
9098,0,0
9099,231,231
9100,0,0
9101,95,95
9102,0,0
9103,0,0
9104,0,0
9105,0,118
9106,0,0
9107,99,99
9108,0,0
9109,85,85
9110,0,0
9111,153,153
9112,0,0
9113,33,33
9114,0,0
9115,103,103
9116,0,0
9117,150,150
9118,0,0
9119,58,58
9120,0,0
9121,109,109
9122,0,0
9123,127,127
9124,0,0
9125,178,178
9126,0,0
9127,93,93
9128,0,0
9129,29,29
9130,0,0
9131,145,145
9132,0,0
9133,23,23
9134,0,0
9135,0,63
9136,0,0
9137,12,12
9138,0,0
9139,16,16
9140,0,0
9141,33,33
9142,0,0
9143,24,24
9144,0,0
9145,114,114
9146,0,0
9147,16,16
9148,0,0
9149,23,23
9150,0,0
9151,118,118
9152,0,0
9153,26,26
9154,0,0
9155,0,31
9156,0,0
9157,31,31
9158,0,0
9159,20,20
9160,0,0
9161,0,14
9162,0,0
9163,10,10
9164,0,0
9165,13,13
9166,0,0
9167,48,48
9168,0,0
9169,0,117
9170,0,0
9171,48,48
9172,0,0
9173,57,57
9174,0,0
9175,75,75
9176,0,0
9177,0,0
9178,0,0
9179,107,107
9180,0,0
9181,64,64
9182,0,0
9183,0,0
9184,0,0
9185,0,0
9186,0,0
9187,81,81
9188,0,0
9189,64,64
9190,0,0
9191,28,28
9192,0,0
9193,47,47
9194,0,0
9195,48,48
9196,0,0
9197,78,78
9198,0,0
9199,45,45
9200,0,0
9201,31,31
9202,0,0
9203,32,32
9204,0,0
9205,52,52
9206,0,0
9207,38,34
9208,0,0
9209,42,42
9210,0,0
9211,28,28
9212,0,0
9213,57,57
9214,0,0
9215,100,100
9216,0,0
9217,34,34
9218,0,0
9219,122,122
9220,0,0
9221,0,95
9222,40,0
9223,48,48
9224,0,0
9225,74,74
9226,0,0
9227,58,58
9228,0,0
9229,91,91
9230,0,0
9231,123,123
9232,0,0
9233,55,55
9234,0,0
9235,0,0
9236,55,55
9237,0,0
9238,52,52
9239,0,0
9240,69,69
9241,0,0
9242,46,46
9243,0,0
9244,39,39
9245,0,0
9246,41,41
9247,0,0
9248,120,120
9249,0,0
9250,169,169
9251,0,0
9252,22,22
9253,0,0
9254,16,16
9255,0,0
9256,0,53
9257,0,0
9258,87,87
9259,0,0
9260,0,69
9261,0,0
9262,0,0
9263,16,16
9264,0,0
9265,0,0
9266,0,56
9267,0,0
9268,70,70
9269,0,0
9270,53,53
9271,0,0
9272,21,21
9273,0,0
9274,9,9
9275,0,0
9276,88,88
9277,81,0
9278,12,12
9279,0,0
9280,65,65
9281,0,0
9282,146,146
9283,0,0
9284,169,165
9285,0,0
9286,18,18
9287,0,0
9288,149,149
9289,0,0
9290,40,40
9291,0,0
9292,20,20
9293,0,0
9294,0,215
9295,0,0
9296,185,185
9297,0,0
9298,114,114
9299,0,0
9300,10,10
9301,0,0
9302,15,15
9303,0,0
9304,10,10
9305,0,0
9306,17,17
9307,0,0
9308,51,51
9309,0,0
9310,22,22
9311,0,0
9312,13,13
9313,0,0
9314,18,18
9315,0,0
9316,10,10
9317,0,0
9318,91,87
9319,0,0
9320,48,48
9321,0,0
9322,0,22
9323,22,0
9324,24,24
9325,0,0
9326,0,168
9327,0,0
9328,14,14
9329,0,0
9330,16,16
9331,0,0
9332,24,24
9333,0,0
9334,46,46
9335,0,0
9336,0,63
9337,0,0
9338,9,9
9339,0,0
9340,0,46
9341,0,0
9342,55,55
9343,0,0
9344,83,83
9345,93,0
9346,45,45
9347,0,0
9348,16,16
9349,0,0
9350,0,18
9351,18,0
9352,79,79
9353,0,0
9354,28,28
9355,0,0
9356,17,17
9357,0,0
9358,21,21
9359,0,0
9360,18,18
9361,0,0
9362,14,14
9363,0,0
9364,18,18
9365,0,0
9366,14,14
9367,0,0
9368,14,14
9369,0,0
9370,18,18
9371,0,0
9372,19,19
9373,0,0
9374,18,18
9375,0,0
9376,18,18
9377,0,0
9378,18,18
9379,0,0
9380,158,158
9381,0,0
9382,21,21
9383,0,0
9384,59,59
9385,0,0
9386,0,26
9387,0,0
9388,15,15
9389,0,0
9390,0,69
9391,0,0
9392,78,78
9393,0,0
9394,45,45
9395,0,0
9396,106,106
9397,0,0
9398,0,75
9399,0,0
9400,21,21
9401,0,0
9402,36,36
9403,0,0
9404,0,118
9405,0,0
9406,0,0
9407,0,0
9408,27,23
9409,0,0
9410,0,14
9411,0,0
9412,11,11
9413,0,0
9414,18,18
9415,0,0
9416,0,0
9417,0,0
9418,52,52
9419,89,0
9420,63,63
9421,0,0
9422,11,11
9423,0,0
9424,0,0
9425,0,0
9426,29,29
9427,0,0
9428,20,20
9429,0,0
9430,41,41
9431,0,0
9432,23,23
9433,0,0
9434,9,9
9435,0,0
9436,18,18
9437,0,0
9438,38,33
9439,0,0
9440,17,17
9441,0,0
9442,0,27
9443,0,0
9444,0,16
9445,0,0
9446,20,20
9447,0,0
9448,0,21
9449,0,0
9450,40,40
9451,0,0
9452,31,31
9453,0,0
9454,198,198
9455,0,0
9456,35,35
9457,0,0
9458,14,14
9459,0,0
9460,54,54
9461,0,0
9462,29,29
9463,0,0
9464,0,33
9465,0,0
9466,0,0
9467,137,137
9468,0,0
9469,21,21
9470,0,0
9471,0,0
9472,26,26
9473,0,0
9474,0,62
9475,0,0
9476,0,0
9477,18,18
9478,0,0
9479,36,36
9480,0,0
9481,25,25
9482,0,0
9483,48,44
9484,0,0
9485,101,101
9486,0,0
9487,47,47
9488,0,0
9489,108,108
9490,0,0
9491,18,18
9492,0,0
9493,53,53
9494,0,0
9495,29,21
9496,29,0
9497,18,18
9498,0,0
9499,0,97
9500,0,0
9501,0,60
9502,0,0
9503,0,0
9504,36,36
9505,0,0
9506,42,42
9507,0,0
9508,18,18
9509,0,0
9510,101,101
9511,0,0
9512,12,12
9513,0,0
9514,28,28
9515,0,0
9516,55,55
9517,0,0
9518,41,41
9519,0,0
9520,32,32
9521,0,0
9522,33,33
9523,0,0
9524,15,15
9525,0,0
9526,15,15
9527,0,0
9528,39,39
9529,0,0
9530,53,53
9531,0,0
9532,115,115
9533,0,0
9534,48,48
9535,0,0
9536,16,16
9537,0,0
9538,22,22
9539,0,0
9540,155,155
9541,168,0
9542,16,16
9543,0,0
9544,47,47
9545,0,0
9546,112,112
9547,0,0
9548,53,53
9549,0,0
9550,0,36
9551,0,0
9552,89,89
9553,0,0
9554,157,157
9555,0,0
9556,14,14
9557,0,0
9558,35,35
9559,0,0
9560,295,295
9561,0,0
9562,25,25
9563,0,0
9564,28,28
9565,0,0
9566,29,29
9567,0,0
9568,0,28
9569,0,0
9570,13,13
9571,0,0
9572,36,36
9573,0,0
9574,34,34
9575,0,0
9576,0,94
9577,0,0
9578,56,56
9579,0,0
9580,134,134
9581,0,0
9582,92,92
9583,0,0
9584,0,0
9585,0,0
9586,28,28
9587,0,0
9588,0,179
9589,0,0
9590,19,19
9591,0,0
9592,89,89
9593,0,0
9594,33,33
9595,0,0
9596,16,16
9597,0,0
9598,16,16
9599,0,0
9600,41,41
9601,0,0
9602,112,112
9603,0,0
9604,0,0
9605,0,0
9606,0,0
9607,0,0
9608,23,23
9609,0,0
9610,48,48
9611,0,0
9612,19,19
9613,0,0
9614,19,19
9615,0,0
9616,103,103
9617,0,0
9618,27,27
9619,0,0
9620,100,100
9621,0,0
9622,87,87
9623,0,0
9624,164,164
9625,0,0
9626,172,172
9627,0,0
9628,19,19
9629,0,0
9630,244,146
9631,244,0
9632,205,205
9633,0,0
9634,73,73
9635,0,0
9636,110,110
9637,0,0
9638,0,0
9639,0,0
9640,102,102
9641,0,0
9642,90,90
9643,0,0
9644,16,16
9645,0,0
9646,26,22
9647,0,0
9648,58,58
9649,58,0
9650,108,108
9651,0,0
9652,90,90
9653,0,0
9654,0,178
9655,0,0
9656,25,25
9657,0,0
9658,53,53
9659,0,0
9660,18,18
9661,0,0
9662,118,118
9663,0,0
9664,58,58
9665,0,0
9666,9,9
9667,0,0
9668,28,28
9669,0,0
9670,0,29
9671,0,0
9672,46,46
9673,0,0
9674,12,12
9675,0,0
9676,12,12
9677,0,0
9678,49,49
9679,0,0
9680,0,28
9681,0,0
9682,0,33
9683,0,0
9684,228,259
9685,228,0
9686,101,101
9687,0,0
9688,64,64
9689,0,0
9690,121,121
9691,0,0
9692,102,102
9693,0,0
9694,119,139
9695,0,0
9696,66,66
9697,0,0
9698,57,57
9699,0,0
9700,9,9
9701,0,0
9702,84,84
9703,0,0
9704,55,55
9705,0,0
9706,41,37
9707,0,0
9708,17,17
9709,0,0
9710,15,15
9711,0,0
9712,9,9
9713,0,0
9714,21,21
9715,0,0
9716,11,11
9717,0,0
9718,24,24
9719,0,0
9720,0,31
9721,0,0
9722,0,0
9723,0,0
9724,26,26
9725,0,0
9726,0,22
9727,0,0
9728,54,54
9729,0,0
9730,132,132
9731,0,0
9732,273,273
9733,0,0
9734,32,32
9735,0,0
9736,27,27
9737,0,0
9738,18,18
9739,0,0
9740,22,22
9741,0,0
9742,60,60
9743,0,0
9744,116,116
9745,0,0
9746,20,20
9747,0,0
9748,84,84
9749,0,0
9750,40,40
9751,0,0
9752,0,11
9753,0,0
9754,9,9
9755,0,0
9756,15,15
9757,0,0
9758,22,22
9759,0,0
9760,35,35
9761,0,0
9762,20,20
9763,0,0
9764,0,28
9765,0,0
9766,31,31
9767,0,0
9768,0,11
9769,0,0
9770,0,11
9771,0,0
9772,78,78
9773,0,0
9774,28,28
9775,0,0
9776,206,206
9777,0,0
9778,14,14
9779,0,0
9780,0,26
9781,0,0
9782,93,93
9783,0,0
9784,0,97
9785,0,0
9786,0,15
9787,0,0
9788,76,76
9789,0,0
9790,21,21
9791,0,0
9792,78,78
9793,0,0
9794,0,107
9795,0,0
9796,99,97
9797,0,0
9798,0,28
9799,0,0
9800,0,55
9801,0,0
9802,0,0
9803,0,0
9804,0,184
9805,0,0
9806,169,169
9807,0,0
9808,0,236
9809,0,0
9810,233,233
9811,0,0
9812,66,66
9813,0,0
9814,0,0
9815,0,56
9816,0,0
9817,0,57
9818,0,0
9819,0,0
9820,0,0
9821,0,13
9822,0,0
9823,0,0
9824,15,15
9825,0,0
9826,69,69
9827,0,0
9828,64,64
9829,0,0
9830,0,0
9831,222,222
9832,0,0
9833,54,54
9834,0,0
9835,0,54
9836,0,0
9837,0,0
9838,0,0
9839,0,81
9840,0,0
9841,0,54
9842,0,0
9843,73,73
9844,0,0
9845,31,31
9846,0,0
9847,92,106
9848,92,0
9849,118,118
9850,0,0
9851,121,121
9852,0,0
9853,61,61
9854,0,0
9855,29,66
9856,0,0
9857,0,52
9858,0,0
9859,23,23
9860,0,0
9861,21,21
9862,0,0
9863,24,24
9864,0,0
9865,32,32
9866,0,0
9867,0,0
9868,41,41
9869,0,0
9870,51,51
9871,0,0
9872,0,16
9873,0,0
9874,33,33
9875,0,0
9876,77,77
9877,0,0
9878,32,32
9879,0,0
9880,21,21
9881,0,0
9882,30,30
9883,0,0
9884,0,90
9885,0,0
9886,0,55
9887,0,0
9888,0,82
9889,0,0
9890,11,11
9891,0,0
9892,179,179
9893,0,0
9894,43,43
9895,0,0
9896,83,83
9897,0,0
9898,0,99
9899,0,0
9900,19,19
9901,0,0
9902,66,66
9903,0,0
9904,41,41
9905,0,0
9906,28,28
9907,0,0
9908,63,63
9909,0,0
9910,93,93
9911,0,0
9912,116,116
9913,0,0
9914,13,13
9915,0,0
9916,133,133
9917,0,0
9918,97,97
9919,0,0
9920,18,18
9921,0,0
9922,130,130
9923,0,0
9924,28,28
9925,0,0
9926,0,0
9927,44,44
9928,0,0
9929,102,102
9930,0,0
9931,56,56
9932,0,0
9933,0,0
9934,0,155
9935,0,0
9936,0,0
9937,137,137
9938,0,0
9939,33,33
9940,0,0
9941,33,26
9942,0,0
9943,76,76
9944,0,0
9945,36,36
9946,0,0
9947,13,13
9948,0,0
9949,20,20
9950,0,0
9951,19,19
9952,0,0
9953,0,149
9954,0,0
9955,32,32
9956,0,0
9957,56,56
9958,0,0
9959,61,61
9960,0,0
9961,44,44
9962,0,0
9963,123,123
9964,0,0
9965,14,10
9966,0,0
9967,79,79
9968,0,0
9969,10,10
9970,0,0
9971,16,21
9972,0,0
9973,47,47
9974,0,0
9975,15,15
9976,0,0
9977,21,17
9978,0,0
9979,17,17
9980,0,0
9981,67,67
9982,0,0
9983,19,16
9984,0,0
9985,26,26
9986,0,0
9987,22,22
9988,0,0
9989,33,33
9990,0,0
9991,56,56
9992,0,0
9993,0,12
9994,0,0
9995,61,61
9996,0,0
9997,89,89
9998,0,0
9999,30,30
